,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,3,0,3,0%,2.33,3,5.67,2.67,258.33,7.63,11.8,348,63.2%,18.4%,21.1%
Neeko,2,2,0,100%,3,3.5,5,2.29,372,9.25,17.9,445,66.7%,25%,24.3%
Aatrox,2,0,2,0%,2,2.5,1,1.2,340.5,9.43,14.3,397,40%,26.7%,23.3%
Sion,1,1,0,100%,3,1,7,10,231,7.77,11.9,400,83.3%,25%,21.6%
Urgot,1,1,0,100%,3,2,3,3,348,8.83,16.2,410,46.2%,23.1%,21.5%
Vladimir,1,1,0,100%,7,2,5,6,315,8.66,16.8,461,48%,28%,22.8%
Gangplank,1,0,1,0%,2,5,11,2.6,409,9.9,18.8,455,81.3%,12.5%,24.2%
Jayce,1,0,1,0%,0,2,1,0.5,356,10.3,13,377,25%,0%,23.3%
Kayle,1,0,1,0%,3,3,4,2.33,272,8.69,11.8,377,70%,30%,22.8%
