,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,2,1,1,50%,7.5,4.5,2,2.11,325.5,8.56,17.1,451,43.2%,34.1%,23.2%
LeBlanc,2,1,1,50%,1.5,2.5,4,2.2,259,8.12,11.2,350,52.4%,14.3%,20.1%
Cassiopeia,1,1,0,100%,6,4,10,4,282,8.93,14.9,471,64%,24%,23%
Corki,1,1,0,100%,4,2,3,3.5,429,11.02,19.7,506,35%,20%,25.7%
Ryze,1,1,0,100%,3,2,10,6.5,266,10.03,11.9,450,59.1%,13.6%,21.1%
Syndra,1,1,0,100%,9,2,4,6.5,387,10.22,18.5,488,65%,45%,25.6%
Lissandra,1,0,1,0%,1,7,4,0.71,308,7.3,14.4,340,41.7%,8.3%,19.8%
