,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sylas,2,0,2,0%,6,3.5,4,2.86,307,8.13,15,396,83.3%,50%,25%
Syndra,1,1,0,100%,7,0,6,13,328,9.79,15.6,466,81.3%,43.8%,27.4%
Yasuo,1,0,1,0%,1,2,0,0.5,280,9.16,11.6,379,50%,50%,25.7%
