,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ziggs,2,2,0,100%,0,1.5,5.5,3.67,347.5,9.77,13.6,383,57.9%,0%,22.2%
Ekko,2,1,1,50%,3,2.5,4,2.8,270,8.59,12.6,402,77.8%,33.3%,23.4%
Twisted Fate,2,1,1,50%,1,1.5,3,2.67,343,9.25,16.3,440,53.3%,13.3%,24.9%
Orianna,1,1,0,100%,2,1,8,10,269,9.84,12.1,443,90.9%,18.2%,23.4%
Galio,1,0,1,0%,2,4,2,1,185,7.54,8.8,358,66.7%,33.3%,23%
Lucian,1,0,1,0%,4,5,4,1.6,345,8.41,17,414,53.3%,26.7%,23.8%
Syndra,1,0,1,0%,3,3,2,1.67,324,8.98,13.7,379,50%,30%,23%
Zoe,1,0,1,0%,2,2,2,2,321,8.47,13.7,362,66.7%,33.3%,22.5%
