,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Zilean,2,0,2,0%,0.5,1,3,3.5,248,8.29,9.8,327,53.8%,7.7%,21.1%
Azir,1,0,1,0%,1,3,2,1,427,9.39,16.9,371,60%,20%,24.3%
