,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,2,1,1,50%,2,3,10.5,4.17,234,7.44,12.5,397,69.4%,11.1%,21.3%
Akali,1,1,0,100%,9,4,4,3.25,230,9.53,12.2,507,46.4%,32.1%,22.7%
Orianna,1,1,0,100%,10,2,15,12.5,262,8.39,15.2,486,89.3%,35.7%,23.7%
Zilean,1,1,0,100%,4,1,11,15,233,9.17,11.1,438,65.2%,17.4%,20.9%
Zoe,1,1,0,100%,1,2,9,5,189,8.05,9.4,402,35.7%,3.6%,18.2%
Azir,1,0,1,0%,0,3,5,1.67,275,8.82,-,-,71.4%,0%,-
Karma,1,0,1,0%,0,1,9,9,197,5.86,-,-,90%,0%,-
