,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,2,1,1,50%,1.5,2,8,4.75,155.5,4.88,10.2,319,79.2%,12.5%,17.6%
Nocturne,1,1,0,100%,1,0,6,7,177,6.37,9.7,350,36.8%,5.3%,18%
Rek'Sai,1,1,0,100%,4,2,13,8.5,156,5.31,11.1,378,56.7%,13.3%,17.8%
Camille,1,0,1,0%,5,4,5,2.5,230,5.03,15.2,332,71.4%,35.7%,17.8%
Vi,1,0,1,0%,0,6,7,1.17,173,4.41,10.8,274,43.8%,0%,15.6%
