,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,1,0,1,0%,1,2,4,2.5,134,4.27,8.5,270,71.4%,14.3%,15.5%
Kha'Zix,1,0,1,0%,0,3,1,0.33,155,5.07,8.4,274,50%,0%,16.4%
