,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rek'Sai,6,3,3,50%,2.17,3.67,4.5,1.82,157.33,5.37,9.4,322,58%,18.8%,17.9%
Lee Sin,2,2,0,100%,2,1.5,7,6,138,5.28,9.4,361,51.4%,11.4%,17.3%
Jarvan IV,2,1,1,50%,3,3,15,6,162,5.11,11.2,352,83.7%,14%,17.1%
Kindred,2,1,1,50%,0.5,1.5,3.5,2.67,152,5.99,8.4,330,44.4%,5.6%,18.7%
Elise,1,1,0,100%,2,2,11,6.5,155,5.51,10,356,61.9%,9.5%,16.9%
Kha'Zix,1,1,0,100%,2,2,12,7,171,4.73,12.2,337,63.6%,9.1%,16.9%
