,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,2,1,1,50%,1.5,0.5,5,13,170.5,5.27,10.3,318,86.7%,20%,19%
Elise,1,1,0,100%,2,2,7,4.5,135,4.65,9.2,319,60%,13.3%,16.7%
Jarvan IV,1,1,0,100%,1,3,16,5.67,173,5.49,11.6,368,100%,5.9%,18.3%
Lee Sin,1,1,0,100%,0,0,8,8,232,6.3,12.7,344,66.7%,0%,17.6%
Sejuani,1,1,0,100%,3,0,14,17,170,5.85,11.2,385,81%,14.3%,20.1%
Gragas,1,0,1,0%,0,3,3,1,144,5.34,7.5,277,60%,0%,18.1%
