,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rek'Sai,6,2,4,33.3%,3.5,3.33,4.33,2.35,168.33,5.52,10.4,340,72.3%,32.3%,19.6%
Trundle,6,2,4,33.3%,1,2.17,4.33,2.46,173,5.16,9.5,284,62.7%,11.8%,17.2%
Olaf,5,3,2,60%,3,1.8,5.4,4.67,226,6.08,12.7,341,75%,26.8%,19.5%
Lee Sin,5,1,4,20%,2.8,2.6,5.6,3.23,217,5.82,12.3,330,76.4%,25.5%,19.7%
Jarvan IV,3,1,2,33.3%,0.33,2.67,5,2,170.33,5.78,8.9,302,94.1%,5.9%,18.3%
Gragas,2,0,2,0%,1,3.5,7.5,2.43,228,5.4,12.6,299,63%,7.4%,18%
Sejuani,1,0,1,0%,0,3,5,1.67,170,5.32,8.6,269,83.3%,0%,17.7%
Zac,1,0,1,0%,0,3,2,0.67,194,5.36,9.8,270,66.7%,0%,16.8%
