,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,8,6,2,75%,3.5,1.63,5.63,5.62,342.75,9.67,15.9,450,65.8%,25.2%,24.5%
Kalista,3,2,1,66.7%,3.33,1.67,7.67,6.6,300.67,9.56,14,445,70.2%,21.3%,24.2%
Aphelios,3,0,3,0%,4.33,5.33,1.33,1.06,281,8.78,12.7,396,73.9%,56.5%,25.1%
Kai'Sa,1,1,0,100%,7,2,5,6,359,9.32,18,467,70.6%,41.2%,26.5%
Senna,1,1,0,100%,4,1,8,12,104,2.89,12.1,336,92.3%,30.8%,17.9%
Syndra,1,1,0,100%,10,1,4,14,323,9.13,15.8,446,70%,50%,24.6%
Ezreal,1,0,1,0%,0,3,1,0.33,285,9.9,11.1,384,33.3%,0%,24.2%
