,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,2,1,1,50%,4,0.5,8,24,358,10.05,16.2,456,82.8%,27.6%,23.2%
Tristana,2,1,1,50%,3.5,4,5.5,2.25,234.5,8.49,11.8,426,64.3%,25%,23.4%
Xayah,2,1,1,50%,2.5,3,6,2.83,344.5,9.89,14.4,415,70.8%,20.8%,24%
Kai'Sa,1,1,0,100%,3,0,6,9,325,9.74,14.5,436,75%,25%,22.5%
Kalista,1,1,0,100%,4,1,8,12,316,10.66,15.2,514,75%,25%,24.8%
