,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,0,2,0%,2.5,4,5,1.88,172.5,5.03,10.6,308,65.2%,21.7%,19.2%
Rek'Sai,1,1,0,100%,4,3,8,4,163,5.17,11.2,354,75%,25%,18.5%
Trundle,1,1,0,100%,4,1,11,15,121,4.07,10.3,347,83.3%,22.2%,18.1%
Graves,1,0,1,0%,3,1,3,6,256,7.98,12.6,392,100%,50%,24.6%
Kindred,1,0,1,0%,0,3,1,0.33,124,5.43,6.3,276,50%,0%,18.4%
