,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,1,1,0,100%,1,3,9,3.33,312,8.99,14.1,407,45.5%,4.5%,20.4%
Lucian,1,1,0,100%,7,1,1,8,304,8.6,14.8,419,72.7%,63.6%,24%
Irelia,1,0,1,0%,1,3,0,0.33,259,9.11,10,353,12.5%,12.5%,22.3%
Yasuo,1,0,1,0%,2,7,3,0.71,243,7.65,10.9,344,83.3%,33.3%,22.7%
Zoe,1,0,1,0%,0,3,3,1,205,6.41,9,281,100%,0%,20%
