,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lillia,2,2,0,100%,3.5,2,12.5,8,236,7.71,12.8,419,71.1%,15.6%,20.9%
Graves,2,1,1,50%,3,1,7,10,217.5,6.04,12.3,341,71.4%,21.4%,19.4%
Hecarim,1,0,1,0%,0,2,2,1,157,5.38,8,273,66.7%,0%,19.1%
Lee Sin,1,0,1,0%,0,2,1,0.5,127,3.96,7.8,245,50%,0%,16.5%
