,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,3,1,2,33.3%,0.67,2.67,5.67,2.38,172.67,4.47,10.7,276,73.1%,7.7%,16.5%
Gragas,2,2,0,100%,2.5,0,7.5,20,164.5,4.57,11.4,316,64.5%,16.1%,17.1%
Sejuani,2,2,0,100%,0.5,0,8,17,138,5.26,8.8,335,70.8%,4.2%,17.6%
Elise,2,0,2,0%,3.5,3.5,5.5,2.57,186.5,4.46,12.1,289,81.8%,31.8%,17.8%
Olaf,1,0,1,0%,1,1,1,2,160,5.11,8.4,269,50%,25%,18.5%
Rek'Sai,1,0,1,0%,1,2,4,2.5,164,4.66,9.4,268,83.3%,16.7%,16.9%
Trundle,1,0,1,0%,1,3,1,0.67,170,4.64,9.3,254,50%,25%,16%
