,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,3,1,2,33.3%,4.67,2.33,4.67,4,174.67,6.38,10,364,68.3%,34.1%,21.4%
Trundle,3,1,2,33.3%,5,3.33,7.67,3.8,161,4.87,10.8,327,65.5%,25.9%,18.8%
Nidalee,2,1,1,50%,6,1.5,9,10,181,7.07,11.3,442,66.7%,26.7%,22.7%
Ekko,1,1,0,100%,3,3,8,3.67,247,7.11,14.2,410,78.6%,21.4%,21.4%
Karthus,1,1,0,100%,5,3,4,3,259,6.66,14.4,370,45%,25%,19.2%
Kindred,1,1,0,100%,8,1,4,12,253,7.19,14.8,421,92.3%,61.5%,22.8%
