,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,6,6,0,100%,4.33,3.17,8.5,4.05,168.5,5.58,11.3,374,68.1%,23%,19.6%
Elise,2,2,0,100%,3,2.5,10,5.2,147.5,4.91,10.3,342,70.3%,16.2%,17.6%
Gragas,2,2,0,100%,3.5,3.5,8.5,3.43,141,4.99,9.5,337,58.5%,17.1%,17.4%
Karthus,1,1,0,100%,2,2,6,4,232,8.37,11.7,423,80%,20%,23.2%
Olaf,1,1,0,100%,4,2,5,4.5,139,5.78,9.3,388,45%,20%,19%
Rek'Sai,1,0,1,0%,2,3,1,1,168,5.56,9.4,310,30%,20%,19.1%
Sejuani,1,0,1,0%,1,1,3,4,176,5.89,9.6,320,66.7%,16.7%,19.6%
