,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,0,2,0%,4,3.5,2,1.71,125,4.14,9.5,315,92.3%,61.5%,20.4%
Sejuani,1,0,1,0%,0,4,8,2,174,4.96,10.7,304,66.7%,0%,17.2%
