,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,3,2,1,66.7%,4,2.33,6.33,4.43,277,9.32,13.7,460,57.4%,22.2%,24.4%
Jax,1,1,0,100%,1,3,0,0.33,155,6.47,8.1,339,9.1%,9.1%,18%
Kennen,1,1,0,100%,6,5,8,2.8,228,6.98,13.2,405,63.6%,27.3%,20.8%
Renekton,1,1,0,100%,4,1,8,12,195,7.98,10,408,66.7%,22.2%,20%
Jarvan IV,1,0,1,0%,1,3,2,1,266,7.37,11.2,310,37.5%,12.5%,19.6%
Yorick,1,0,1,0%,1,3,4,1.67,274,8.44,12.7,391,29.4%,5.9%,21.5%
