,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Senna,3,1,2,33.3%,1,2.67,3.33,1.63,196.33,6.73,-,-,65%,15%,-
Kalista,2,1,1,50%,3,3,6.5,3.17,283,9.26,-,-,76%,24%,-
Ashe,1,1,0,100%,2,3,6,2.67,296,8.6,13.5,393,50%,12.5%,20.2%
Ezreal,1,0,1,0%,0,3,4,1.33,292,9.21,11.3,355,57.1%,0%,21.8%
Jhin,1,0,1,0%,2,0,3,5,363,9.65,15,398,100%,40%,23.8%
