,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,2,2,0,100%,2,3,12,4.67,277,6.84,14,345,77.8%,11.1%,19%
Renekton,2,2,0,100%,7,4,4.5,2.88,280,6.49,16.5,382,52.3%,31.8%,20.7%
Camille,1,1,0,100%,2,2,2,2,340,9.07,15.4,410,50%,25%,23.3%
Irelia,1,1,0,100%,4,2,9,6.5,254,8.32,13.9,456,59.1%,18.2%,23.5%
