,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,5,3,2,60%,4,2,3.6,3.8,268.6,9.7,12.2,442,53.5%,28.2%,23.9%
Miss Fortune,2,2,0,100%,7,0,5,24,273,10.85,13.4,533,66.7%,38.9%,25.8%
Xayah,2,1,1,50%,2,3,3.5,1.83,274.5,9.6,11.8,412,52.4%,19%,23.1%
