,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kalista,2,1,1,50%,3.5,1,2.5,6,260,9.28,11.2,400,60%,35%,23.1%
Senna,2,1,1,50%,2,1,6.5,8.5,68,2.09,9.4,288,77.3%,18.2%,16.6%
Aphelios,1,1,0,100%,7,1,3,10,401,10.89,19.5,529,83.3%,58.3%,27%
Ezreal,1,1,0,100%,6,0,2,8,340,10.88,14.8,472,80%,60%,24.9%
Varus,1,1,0,100%,7,0,7,14,275,9.46,13.5,466,66.7%,33.3%,24.3%
