,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,3,1,2,33.3%,2.67,3.33,2.33,1.5,165.67,4.96,10.1,302,68.2%,36.4%,18.6%
