,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Swain,1,1,0,100%,3,0,6,9,287,9.09,13.4,423,52.9%,17.6%,21.6%
Corki,1,0,1,0%,1,1,1,2,344,10.91,13.4,425,50%,25%,25.7%
Lissandra,1,0,1,0%,1,3,3,1.33,332,8.73,13.3,350,100%,25%,21.9%
Zoe,1,0,1,0%,0,4,1,0.25,229,8.41,9.1,332,25%,0%,21.1%
