,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,3,3,0,100%,1,1.33,13.67,11,25.33,0.91,7.4,266,67.7%,4.6%,12.9%
Yuumi,3,3,0,100%,0.33,1,15.67,16,27,0.84,7.9,246,77.4%,1.6%,13%
Bard,2,2,0,100%,3,1,13,16,36.5,1.18,8.4,271,64%,12%,13.3%
Sett,2,1,1,50%,1,3.5,8,2.57,115.5,3.94,8.5,289,69.2%,7.7%,15.8%
Braum,1,1,0,100%,0,3,11,3.67,39,1.25,7.4,238,61.1%,0%,12.5%
Karma,1,1,0,100%,0,1,11,11,10,0.42,6.6,277,78.6%,0%,13.2%
Tahm Kench,1,1,0,100%,1,1,8,9,26,1.24,6,285,47.4%,5.3%,13.1%
Soraka,1,0,1,0%,3,4,9,3,154,4.4,9.9,282,92.3%,23.1%,17.1%
