,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,6,4,2,66.7%,5.83,1.5,2.5,5.56,346.33,10.6,15.6,477,64.9%,45.5%,25.9%
Jhin,3,2,1,66.7%,3.67,2,7,5.33,347.33,10.67,15.4,472,64%,22%,24.3%
Xayah,3,2,1,66.7%,1.33,2,4.67,3,400,10.97,16,438,52.9%,11.8%,24.7%
Kalista,2,2,0,100%,4.5,0.5,7.5,24,346.5,11.29,15.8,515,75%,28.1%,26.5%
Samira,1,0,1,0%,0,3,2,0.67,289,8.98,11.5,357,25%,0%,21.7%
