,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,4,3,1,75%,6.25,1.25,10.75,13.6,369,9.63,17.7,462,73.1%,26.9%,24.6%
Aphelios,4,1,3,25%,4.75,2.25,5,4.33,390.5,10.69,17.4,476,69.6%,33.9%,27.3%
Ezreal,2,0,2,0%,1.5,3.5,0.5,0.57,252.5,8.99,9.8,350,57.1%,42.9%,23.6%
Senna,1,1,0,100%,3,0,2,5,47,1.63,9.3,323,55.6%,33.3%,17.2%
Kai'Sa,1,0,1,0%,4,1,5,9,305,9.33,13.9,424,69.2%,30.8%,25.8%
