,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,8,5,3,62.5%,0.88,1.75,7.75,4.93,80.75,2.33,9.8,281,78.4%,8%,15.4%
Thresh,4,4,0,100%,1,0.5,8.75,19.5,54.5,1.47,9.8,265,70.9%,7.3%,13.8%
Alistar,3,2,1,66.7%,1,2,9.33,5.17,60,1.78,10.4,309,68.9%,6.7%,16.6%
Shen,2,0,2,0%,0,1.5,3.5,2.33,61.5,2.3,6.1,228,77.8%,0%,14.2%
Galio,1,1,0,100%,0,2,6,3,75,2.28,8.7,263,60%,0%,13.6%
Gragas,1,0,1,0%,0,4,0,0,5,0.15,5.7,171,0%,0%,11.5%
