,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,5,5,0,100%,2,1.4,6.6,6.14,168.2,4.52,10.9,294,60.6%,14.1%,16.5%
Karthus,3,3,0,100%,5.33,0,6,34,219.33,7.36,12.5,419,81%,38.1%,21.8%
Zac,2,1,1,50%,2.5,1.5,6,5.67,138.5,4.19,9.6,291,65.4%,19.2%,16.4%
Elise,2,0,2,0%,1.5,1.5,2,2.33,183,5.19,10.3,292,58.3%,25%,18.3%
Rek'Sai,2,0,2,0%,2.5,4.5,3.5,1.33,131,3.99,9.1,278,63.2%,26.3%,17.9%
Lee Sin,1,1,0,100%,3,1,8,11,218,5.65,12.9,333,64.7%,17.6%,18%
Nidalee,1,1,0,100%,6,0,9,15,235,6.23,14.8,393,93.8%,37.5%,20.6%
Sejuani,1,1,0,100%,2,3,6,2.67,227,4.94,13.7,299,72.7%,18.2%,17.5%
Sylas,1,1,0,100%,3,1,8,11,183,5.29,11.6,337,61.1%,16.7%,18.3%
