,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,3,3,0,100%,4.33,1,8.67,13,225,7.19,12.3,394,68.4%,22.8%,20.1%
Sylas,2,2,0,100%,2.5,3,5.5,2.67,294.5,7.78,14.6,387,66.7%,20.8%,20.9%
Jayce,1,1,0,100%,6,1,7,13,325,10.63,16.8,549,86.7%,40%,27.3%
Lucian,1,0,1,0%,1,3,0,0.33,365,10.37,14.1,400,33.3%,33.3%,25%
