,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,8,2,6,25%,3.13,2.25,6.13,4.11,297.63,8.8,13.4,396,72.5%,24.5%,23.2%
Caitlyn,6,4,2,66.7%,4,2.33,4.67,3.71,342.83,9.18,16.4,438,66.7%,30.8%,25%
Senna,4,4,0,100%,3.25,0.75,7.25,14,296.5,7.71,15.4,401,87.5%,27.1%,22.3%
Jhin,1,1,0,100%,5,0,6,11,353,10.07,16.4,467,78.6%,35.7%,24.3%
