,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,2,1,1,50%,4,3,5,3,291,9.89,13.3,450,64.3%,28.6%,24.3%
Ekko,1,1,0,100%,2,1,9,11,223,8.69,10.9,426,64.7%,11.8%,20.8%
Akali,1,0,1,0%,0,4,1,0.25,272,8.63,10.4,330,16.7%,0%,19.7%
Karma,1,0,1,0%,1,4,3,1,275,8.53,11.5,357,57.1%,14.3%,21%
