,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,7,6,1,85.7%,0.86,1.71,6.43,4.25,75.14,2.11,10,279,59.3%,7%,15.3%
Braum,6,5,1,83.3%,0,0.83,7.83,9.4,69.5,2.12,9,275,73.4%,0%,14.9%
Alistar,3,3,0,100%,0.33,0.67,8,12.5,68.33,2.32,8.4,285,69.4%,2.8%,14.3%
Rakan,3,2,1,66.7%,0.33,0.67,8,12.5,23.67,0.71,7.9,240,78.1%,3.1%,13.6%
Thresh,2,1,1,50%,0,3.5,11,3.14,61.5,1.6,9,235,84.6%,0%,13.4%
