,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kennen,4,2,2,50%,3.25,2.5,4.5,3.1,282.5,8.12,14.1,406,60.8%,25.5%,22.5%
Gangplank,1,1,0,100%,5,2,10,7.5,359,9,19.6,492,88.2%,29.4%,25.7%
Jayce,1,1,0,100%,1,1,6,7,206,8.57,10.6,439,77.8%,11.1%,22.6%
Viktor,1,1,0,100%,4,1,1,5,292,9.26,12.9,410,38.5%,30.8%,21.7%
Vladimir,1,1,0,100%,1,3,12,4.33,358,7.9,17.4,384,81.3%,6.3%,21%
