,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,2,0,2,0%,4.5,3.5,4.5,2.57,320.5,9.47,14.7,436,69.2%,34.6%,25%
Kai'Sa,1,1,0,100%,5,0,9,14,314,8.93,16.4,466,70%,25%,23.8%
Tahm Kench,1,0,1,0%,0,3,0,0,116,3.88,7,236,-nan%,-nan%,15.8%
