,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Alistar,3,3,0,100%,0.67,1,8.33,9,66.67,1.85,11.3,313,57.4%,4.3%,15.6%
Braum,2,2,0,100%,1.5,0.5,13.5,30,56,2.22,9.6,381,83.3%,8.3%,17.7%
Galio,1,1,0,100%,3,3,13,5.33,83,2.23,10.3,277,94.1%,17.6%,14.7%
Leona,1,1,0,100%,5,0,10,15,53,1.95,10.7,394,78.9%,26.3%,17.9%
