,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,4,1,3,25%,0.5,1.75,3.5,2.29,71.5,2.18,7.8,237,61.5%,7.7%,14.4%
Alistar,2,1,1,50%,1,1.5,5,4,70,1.99,8.9,251,52.2%,8.7%,14.3%
