,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,2,2,0,100%,0.5,1.5,10.5,7.33,13,0.49,6.4,239,88%,4%,12.7%
Tahm Kench,1,1,0,100%,1,1,10,11,61,2.2,8.1,292,64.7%,5.9%,14.9%
Yuumi,1,1,0,100%,0,0,18,18,44,1.74,8.9,352,81.8%,0%,16.4%
Alistar,1,0,1,0%,0,7,4,0.57,45,1.18,8.2,215,30.8%,0%,12.1%
Braum,1,0,1,0%,0,5,4,0.8,74,2.17,7.3,215,57.1%,0%,13.6%
Morgana,1,0,1,0%,0,6,8,1.33,13,0.3,9.2,213,72.7%,0%,12.8%
