,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
LeBlanc,2,0,2,0%,3,3,4,2.33,305,7.82,13.8,355,70%,30%,21.8%
Lucian,1,1,0,100%,6,1,6,12,343,10.27,16.6,497,85.7%,42.9%,26.1%
Jayce,1,0,1,0%,0,1,3,3,461,9.55,19.8,411,42.9%,0%,22.7%
Twisted Fate,1,0,1,0%,1,4,2,0.75,264,6.52,13,322,42.9%,14.3%,20.4%
