,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,1,0,1,0%,2,1,3,5,352,10.09,14.7,421,71.4%,28.6%,25%
Kai'Sa,1,0,1,0%,2,4,3,1.25,280,7.97,13,369,35.7%,14.3%,22.3%
Varus,1,0,1,0%,7,4,7,3.5,240,8,13.3,444,93.3%,46.7%,26.8%
