,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,2,2,0,100%,2.5,0,6,17,285,10.34,12.2,442,47.2%,13.9%,20.4%
Akali,2,2,0,100%,5.5,2,3,4.25,348,9.16,16.3,430,54.8%,35.5%,22.1%
Irelia,2,2,0,100%,6.5,0,7,27,289.5,10.6,14.3,524,81.8%,39.4%,25.3%
Zoe,2,2,0,100%,4.5,1.5,5,6.33,276,9.46,12.9,442,63.3%,30%,22%
Azir,1,1,0,100%,3,2,8,5.5,349,9.38,15.6,421,64.7%,17.6%,22.4%
Galio,1,1,0,100%,2,2,7,4.5,233,8.57,11.2,412,47.4%,10.5%,18.7%
Syndra,1,1,0,100%,4,2,9,6.5,350,9.75,15.5,432,56.5%,17.4%,22.1%
Yasuo,1,1,0,100%,2,1,8,10,336,9.52,14.4,407,66.7%,13.3%,22.6%
Ryze,1,0,1,0%,0,2,3,1.5,318,8.73,13.7,376,100%,0%,22.7%
