,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,4,1,3,25%,0.25,4.25,6.75,1.65,165,4.63,9.4,264,87.5%,3.1%,17%
Elise,3,1,2,33.3%,2,2.67,2.67,1.75,191,5.53,10.4,301,66.7%,28.6%,18.2%
Rek'Sai,3,1,2,33.3%,2.67,3.33,4,2,153.67,5.36,9,315,60.6%,24.2%,19.3%
Gragas,1,0,1,0%,1,4,0,0.25,152,5.14,7.8,263,25%,25%,17%
Trundle,1,0,1,0%,0,2,9,4.5,185,4.65,10.5,265,69.2%,0%,16.5%
