,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,2,1,1,50%,2.5,2.5,9,4.6,172.5,4.94,12.3,353,63.9%,13.9%,19.3%
Jarvan IV,1,0,1,0%,1,4,4,1.25,130,4.59,8.7,305,100%,20%,19.5%
Olaf,1,0,1,0%,1,4,3,1,188,5.93,10.2,322,57.1%,14.3%,19.5%
