,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gangplank,2,1,1,50%,0.5,2.5,8,3.4,246,7.91,11.7,375,77.3%,4.5%,21.9%
Kennen,1,1,0,100%,4,5,3,1.4,247,6,13.5,328,43.8%,25%,18.2%
Camille,1,0,1,0%,1,1,0,1,201,7.08,8.4,296,100%,100%,19.9%
Karma,1,0,1,0%,1,3,1,0.67,268,6.87,12.2,312,100%,50%,20.3%
