,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gnar,2,0,2,0%,1.5,3,4.5,2,283.5,7.61,13,348,80%,20%,22%
Ornn,1,1,0,100%,1,1,7,8,240,7.19,12.1,361,57.1%,7.1%,19%
Gragas,1,0,1,0%,1,3,7,2.67,230,5.24,12.5,285,66.7%,8.3%,17.1%
Renekton,1,0,1,0%,2,0,0,2,472,9.78,19.6,407,28.6%,28.6%,22.4%
